# id,beta
1721,3.36684
1722,3.36684
1723,3.36684
1724,3.36684
1725,3.36684
1726,3.36684
1727,3.36684
1728,3.36684
1729,3.36684
1730,1.59349
1731,1.59349
1732,1.59349
1733,1.59349
1734,1.59349
1735,0.95587
1736,1.59349
1737,1.59349
1738,1.59349
1739,1.59349
1740,1.59349
1741,1.59349
1742,3.36684
1743,3.36684
1744,3.36684
1745,3.36684
1746,3.36684
1747,3.36684
1748,3.36684
1749,3.36684
1750,3.36684
1751,3.36684
1752,3.36684
1753,3.36684
1754,3.36684
1755,3.36684
1756,3.36684
1757,3.36684
1758,3.36684
1759,3.36684
1760,3.36684
1761,3.36684
1762,3.36684
1763,3.36684
1764,3.36684
1765,3.36684
1766,3.36684
1767,3.36684
1768,3.36684
1769,3.36684
1770,3.36684
1771,3.36684
1772,3.36684
1773,3.36684
1774,3.36684
1775,3.36684
1776,3.36684
1777,3.36684
1778,3.36684
1779,3.36684
1780,3.36684
1781,3.36684
1782,3.36684
1783,3.36684
1784,3.36684
1785,3.36684
1786,3.36684
1787,3.36684
1788,3.36684
1789,3.36684
1790,3.36684
1791,3.36684
1792,3.36684
1793,3.36684
1794,3.36684
1795,3.36684
1796,3.36684
1797,3.36684
1798,3.36684
1799,3.36684
1800,3.36684
1801,3.36684
1802,3.36684
1803,3.36684
1804,3.36684
1805,3.36684
1806,3.36684
1807,3.36684
1808,3.36684
1809,3.36684
1810,3.36684
1811,3.36684
1812,3.36684
1813,3.36684
1814,3.36684
1815,3.36684
1816,3.36684
1817,3.36684
1818,3.36684
1819,3.36684
1820,3.36684
1821,3.36684
1822,3.36684
1823,3.36684
1824,3.36684
1825,3.36684
1826,3.36684
1827,3.36684
1828,3.36684
1829,3.36684
1830,3.36684
1831,3.36684
1832,3.36684
1833,3.36684
1834,3.36684
1835,3.36684
1836,3.36684
1837,3.36684
1838,3.36684
1839,3.36684
1840,3.36684
1841,3.36684
1842,3.36684
1843,3.36684
1844,3.36684
1845,3.36684
1846,3.36684
1847,3.36684
1848,3.36684
1849,3.36684
1850,3.36684
1851,3.36684
1852,3.36684
1853,3.36684
1854,3.36684
1855,3.36684
1856,1.10350
1857,3.36684
1858,3.36684
1859,3.36684
1860,3.36684
1861,3.36684
1862,3.36684
1863,3.36684
1864,1.31251
1865,3.36684
1866,3.36684
1867,3.36684
1868,3.36684
1869,3.36684
1870,3.36684
